scenario,time,pair,Q_real,Q_imag,R,delta
spread,7.0,AB,0.05108525463038448,0.008187371572784746,0.05173718482795583,0.15891732479284768
spread,7.0,BC,-0.011932892456053633,-0.004259959217168922,0.012670484398778294,-2.7987016140034076
spread,7.0,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.1000000000000005,AB,0.04643551826512232,0.008322056430493243,0.047175353520485915,0.1773348700942017
spread,7.1000000000000005,BC,-0.012078154922711318,-0.0037021726653653393,0.012632810802873363,-2.8441667631050085
spread,7.1000000000000005,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.2,AB,0.04207180744660606,0.008460698316030526,0.04291410488195203,0.1984543493890869
spread,7.2,BC,-0.012194885153046325,-0.0031682578888043884,0.012599725471055348,-2.887409887233298
spread,7.2,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.3,AB,0.03798409185553009,0.008603072340363987,0.03894616910278703,0.22273357918656184
spread,7.3,BC,-0.012282278615063359,-0.0026605223933176764,0.012567129639793945,-2.928273625476098
spread,7.3,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.4,AB,0.034162731783909314,0.008748775174600178,0.03526518552333205,0.250703295355203
spread,7.4,BC,-0.012339704001928948,-0.0021810055321404833,0.012530964846588976,-2.966652413811332
spread,7.4,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.5,AB,0.03059846645594149,0.008897231228019088,0.03186576333590982,0.2829710116584462
spread,7.5,BC,-0.012366713533553751,-0.0017314646643134595,0.012487336525646597,-3.0024868169183736
spread,7.5,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.6000000000000005,AB,0.027282396086127685,0.009047701288491944,0.028743521614550537,0.320218101776833
spread,7.6000000000000005,BC,-0.012363051729681192,-0.0013133646640005603,0.012432617375734622,-3.035756551138531
spread,7.6000000000000005,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.7,AB,0.02420595854466665,0.009199293459709214,0.02589508503990611,0.3631841633737545
spread,7.7,BC,-0.012328662492625661,-0.0009278708827262011,0.012363529562066242,-3.0664729954237577
spread,7.7,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.8,AB,0.02136090152364221,0.009350976199058784,0.023317994548805093,0.41262974823534526
spread,7.8,BC,-0.012263694355010802,-0.0005758456221463008,0.012277206417327553,-3.094671802822818
spread,7.8,AC,0.0023068607595171844,-0.007420739743457589,0.007771034995670217,-1.2694001524290475
spread,7.9,AB,0.01873925110819029,0.0095015932325495,0.021010468963177414,0.46926557502759153
